,dens,velx,vely,pres,eTime,order
120,0.06297588621014732,0.13700560213232818,0.1370367655939436,0.07541556006490836,2.4987228904210497,
200,0.008153108099196674,0.018064304077181705,0.01803583959906273,0.008650861091763464,10.424590389622608,4.002055854329582
400,0.00040067761001250156,0.0007511765784430634,0.0007505774733170064,0.00032183715452398237,78.47279391120537,4.346836344437484
800,1.5056342361008635e-05,2.623869436471168e-05,2.6237034712367288e-05,1.0816017107231382e-05,641.5030165519856,4.73399865016783
1600,5.33432387597047e-07,8.916892479902789e-07,8.908450269685e-07,3.6891058091646786e-07,5115.465070601582,4.818922106822208
3200,2.1725636151423427e-08,3.0321888412157036e-08,3.0313085748968825e-08,1.254617662881574e-08,40195.03435617281,4.617835094924416
