,dens,velx,vely,pres,eTime,order
120,0.026806816051493508,0.1320597237082679,0.13975639798471354,0.04274589166948575,0.6720971176400781,
200,0.004160829869543382,0.020796280441297395,0.02101637242288968,0.00635752674430682,2.4307497136760503,3.646922856916537
400,0.00019120201915717508,0.0012890945691493225,0.0012865163305802515,0.0003212135054706938,16.863447932875715,4.443701635972909
800,7.1239505445978164e-06,4.995164629592112e-05,4.9441260346953776e-05,1.1572135810839874e-05,133.79041487525683,4.746276447419794
1600,4.0483845008707123e-07,1.745642448987466e-06,1.6836954694108428e-06,5.270920568347434e-07,1061.2645466279937,4.137259277502968
3200,4.7056268598218945e-08,1.0424268812336847e-07,9.17950963301407e-08,5.7626287402049514e-08,8375.052294647205,3.1048874890709937
