ell,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0
0.1,0.5102513461736066,21.02766289669595,15.899212190655442,11.25109996172721,8.562910311365384,7.1227373891079235,7.649185590504189,7.33734457886953,7.181649365249432,7.088005829961609,7.175780943737649,7.351175392220832,7.315748439596375,7.107192364845711,7.120257370256508,7.122072693447648,7.04116308862271,7.024779258837546,6.9367851962406,7.049158459419199,6.999593310220022,6.986819062891656,6.960741768875189,6.955881954833542,6.95235107979176,6.945305535731935,6.8925358413630216,6.956959602106096,6.897522470930774,6.909683305173192
0.2,0.013915115642487796,0.033474446311413476,0.04075283702400845,0.04257021403024696,0.0428735298520151,0.3614031522066262,2.012856204228137,2.038594068447139,2.0308974957731833,1.874494419237999,1.6885864971731428,1.664897538051632,1.6630277833063867,1.5581459556755053,1.4623364026915453,1.4844758233425095,1.394999224909825,1.328373751862217,1.3023277245260378,1.2586036433370709,1.2985328688405084,1.4152603062444264,1.3730570446045913,1.2755769852292795,1.2589674255397607,1.228105866548861,1.2119444848812735,1.2282317393634616,1.2211429995493477,1.2339564667712217
0.3,0.009917839190177285,0.0046005804161677495,0.007004482789397313,0.007827747395948255,0.008018869367408171,0.007983470946860426,0.007860808175087042,0.007718266605817892,0.007611477293878292,0.007571816512257288,0.00751811196101519,0.0076332468307774605,0.012916759685609633,0.04020486544283165,0.13405029414458944,0.2952108650424208,0.3481070328157309,0.3747082657898481,0.4056011959545603,0.42124656847491687,0.42831957267341514,0.42361789537301525,0.4147328010589498,0.41563348224559404,0.4085589382362165,0.3931777222796354,0.3928283877590374,0.3937633352745782,0.3839504370528705,0.37584483543464453
0.4,0.0070030386773284,0.0019311904213568918,0.0018187810791807715,0.0022264678852302023,0.0023673982304213354,0.0023964072710033865,0.0023697141081678594,0.002322774618417992,0.002275303437402497,0.0022375612375273163,0.002217641173941003,0.002242647414492065,0.002294509335997026,0.0023668252943275917,0.002456582256819576,0.0025605362082279965,0.002678840187992522,0.0028142300179277153,0.0029812539415929214,0.003218088784402878,0.0035800523149088544,0.004330465646356537,0.006130067852504993,0.011779046232291746,0.02231829796732971,0.04097041821924554,0.07697217892356098,0.11590220770869478,0.13864339592663838,0.14874966346904556
0.5,0.004664992799688114,0.0013077711403595633,0.0007036850021073594,0.000810170900190318,0.0008977325741459329,0.0009350040713435347,0.000931943564442961,0.0009136253714031043,0.0008931413791693518,0.0008768581726350644,0.0008686860991412744,0.0008859707713646354,0.0009206659523250561,0.0009677775073932806,0.0010242588341636786,0.0010889912969663006,0.0011617510622418344,0.0012432173242210673,0.0013337987240767749,0.001434553119841707,0.0015460214159326927,0.001667142167397785,0.0017969190911255185,0.0019338829855127223,0.002076323826000736,0.00222467436970891,0.002380832315213672,0.002550244019155294,0.002743299722694435,0.003172747760122583
0.6,0.0031234737404280534,0.0009529655645586333,0.00037441902135647667,0.0003686491496551899,0.0004206485507590866,0.0004420412006944597,0.0004404638246797121,0.00042992396083552396,0.00041791748935294534,0.0004081419588164815,0.0004022649160591698,0.0004081673393259509,0.00042678562471324007,0.00045363441230947607,0.000486896369874933,0.0005259797501454156,0.0005707346782102641,0.000624629513999698,0.0006894391198029334,0.0007622766958450114,0.0008405670542414762,0.0009231488182293529,0.0010096448571158924,0.0010982501021925878,0.0011869212956437665,0.0012743576362776398,0.001359944230283301,0.0014434503235880504,0.0015250699746800491,0.0016052067731481194
0.7,0.00212804010008469,0.0007081308827074504,0.0002599358666346139,0.0002031501254084696,0.00023112530979467558,0.00024305926603305708,0.00024158760124786327,0.00023445145094278756,0.00022596719591480162,0.0002186307413475905,0.0002150494053226192,0.0002186558339563659,0.00022946545315146385,0.00024929456966098,0.00028027534139037004,0.00032231951112362926,0.00037353833829355634,0.00043011242370313444,0.0004898530214463213,0.0005517607611516605,0.0006136610920322859,0.0006757918296235245,0.0007396509165263332,0.0008027060388798413,0.0008633018984833891,0.0009214097014399694,0.0009771560136028715,0.0010305511057423142,0.001081792649907946,0.001131287184019748
0.8,0.001490638465953208,0.0005376726461409187,0.00022028140409384504,0.000155471589648354,0.00015299627377201075,0.0001560391333440528,0.00015442044759963124,0.00015034178809206618,0.00014631893787660487,0.00014377047987349266,0.00014385709902782322,0.00014934744304023309,0.00016443472714293989,0.00019111255502583097,0.00022823584693224352,0.00027250919164750775,0.0003215386148096148,0.0003738391899229462,0.000427348948860899,0.0004791249848671665,0.0005298379612017779,0.0005823578102446329,0.0006350559557649409,0.0006861844765183466,0.0007353064431889928,0.0007827321662167863,0.0008285732156300035,0.0008729647139108849,0.0009160746393550685,0.00095782024982509
0.9,0.001101827690146954,0.00042428542627760907,0.00020052718833853472,0.00014692227680154895,0.00013228750126878522,0.00012833642147409328,0.0001265076175098587,0.00012456011712205618,0.00012138285280537372,0.00011850108798986544,0.00011924362771208732,0.00012870240105309963,0.0001515605121520092,0.00018686922150183656,0.00023124903417453356,0.00028082306803214874,0.0003327192904167147,0.0003855385337261439,0.00043816571303032274,0.0004908303508044829,0.0005437421836449097,0.000595818513516861,0.0006469684093263285,0.0006964758898392989,0.0007446386740850809,0.0007916825349373106,0.0008380520343775304,0.0008837560804517468,0.0009289747701116582,0.0009738912590966725
